transcript_id,relative_path,transcript_path,company_slug,company_name,ticker,company_key,call_date,fiscal_year,fiscal_period,file_name,qa_detected,sentence_count,token_count,avg_sentence_length,long_word_share,complexity_score,numeric_token_share,overall_positive_density,overall_negative_density,overall_net_tone,overall_token_count,prepared_positive_density,prepared_negative_density,prepared_net_tone,prepared_token_count,qa_positive_density,qa_negative_density,qa_net_tone,qa_token_count,management_qa_positive_density,management_qa_negative_density,management_qa_net_tone,management_qa_token_count,analyst_question_positive_density,analyst_question_negative_density,analyst_question_net_tone,analyst_question_token_count,demand_positive_density,demand_negative_density,demand_net,pricing_positive_density,pricing_negative_density,pricing_power_net,capex_positive_density,capex_negative_density,capex_net,supply_chain_pressure_density,labor_pressure_density,automation_density,uncertainty_density,risk_density,macro_risk_density,guidance_raised,guidance_lowered,guidance_net,qna_reality_gap,analyst_management_gap,growth_signal,margin_signal,credibility_signal,composite_signal,call_date_dt,overall_net_tone_qoq_change,overall_net_tone_yoy_change,overall_net_tone_rolling_z8,overall_net_tone_rolling_mean4,prepared_net_tone_qoq_change,prepared_net_tone_yoy_change,prepared_net_tone_rolling_z8,prepared_net_tone_rolling_mean4,management_qa_net_tone_qoq_change,management_qa_net_tone_yoy_change,management_qa_net_tone_rolling_z8,management_qa_net_tone_rolling_mean4,analyst_question_net_tone_qoq_change,analyst_question_net_tone_yoy_change,analyst_question_net_tone_rolling_z8,analyst_question_net_tone_rolling_mean4,demand_net_qoq_change,demand_net_yoy_change,demand_net_rolling_z8,demand_net_rolling_mean4,pricing_power_net_qoq_change,pricing_power_net_yoy_change,pricing_power_net_rolling_z8,pricing_power_net_rolling_mean4,capex_net_qoq_change,capex_net_yoy_change,capex_net_rolling_z8,capex_net_rolling_mean4,supply_chain_pressure_density_qoq_change,supply_chain_pressure_density_yoy_change,supply_chain_pressure_density_rolling_z8,supply_chain_pressure_density_rolling_mean4,labor_pressure_density_qoq_change,labor_pressure_density_yoy_change,labor_pressure_density_rolling_z8,labor_pressure_density_rolling_mean4,automation_density_qoq_change,automation_density_yoy_change,automation_density_rolling_z8,automation_density_rolling_mean4,uncertainty_density_qoq_change,uncertainty_density_yoy_change,uncertainty_density_rolling_z8,uncertainty_density_rolling_mean4,macro_risk_density_qoq_change,macro_risk_density_yoy_change,macro_risk_density_rolling_z8,macro_risk_density_rolling_mean4,growth_signal_qoq_change,growth_signal_yoy_change,growth_signal_rolling_z8,growth_signal_rolling_mean4,margin_signal_qoq_change,margin_signal_yoy_change,margin_signal_rolling_z8,margin_signal_rolling_mean4,credibility_signal_qoq_change,credibility_signal_yoy_change,credibility_signal_rolling_z8,credibility_signal_rolling_mean4,composite_signal_qoq_change,composite_signal_yoy_change,composite_signal_rolling_z8,composite_signal_rolling_mean4
3m\2023\Q2\MMM_2023-07-25_Q2,3m\2023\Q2\MMM_2023-07-25_Q2.txt,C:\Users\rajaa\OneDrive\Desktop\GardDat\3m\2023\Q2\MMM_2023-07-25_Q2.txt,3m,3M,MMM,MMM,2023-07-25,2023,Q2,MMM_2023-07-25_Q2.txt,1,572,9059,15.837412587412587,0.16615454648913167,2.6314581060228037,0.026824152776244618,0.011259520918423667,0.011369908378408213,-0.00011038745998454576,9059,0.015264976958525345,0.015841013824884793,-0.000576036866359447,3472,0.008770359763737247,0.008591372829783426,0.00017898693395382138,5587,0.009213323883770375,0.008977084809827545,0.00023623907394283014,4233,0.007547169811320755,0.007547169811320755,0.0,1325,0.00011038745998454576,0.00033116237995363726,-0.00022077491996909152,0.00011038745998454576,0.00033116237995363726,-0.00022077491996909152,0.00022077491996909152,0.0,0.00022077491996909152,0.002207749199690915,0.00022077491996909152,0.0,0.0008830996798763661,0.0034220112595209186,0.0025389115796445524,1,0,1,0.0008122759403022771,0.00023623907394283014,-0.002649299039629098,-0.002649299039629098,0.00016541533436874127,-0.005133182744889455,2023-07-25,-0.001285705775361627,,0.0,0.0037694921254848393,-0.0031377508859216268,,0.0,0.004333148120737999,-0.0018294024224996762,,0.0,0.00480958208067571,0.0051513200257566,,0.0,-0.0011978958756675687,0.0003668842377194491,,0.0,-0.00016495205118116326,-0.00031871811291718163,,0.0,0.00016810804040242778,-0.0004648274306675392,,0.0,0.0006853876641191924,-4.494423811515725e-05,,0.0,0.0021488120522955186,0.00022077491996909152,,0.0,0.0001084336315579352,-0.0001958863858961802,,0.0,0.00020466342823834558,0.00019749732923973534,,0.0,0.0009410045756565221,0.0009718204924751108,,0.0,0.002588137260492996,-0.0023554694607848276,,0.0,0.0017017904779298724,-0.0006904351806672963,,0.0,-0.0018844742152126805,-0.0058698713140740615,,0.0,0.005542907340624467,-0.008915775955526187,,0.0,0.005360223603341659
3m\2023\Q3\MMM_2023-10-24_Q3,3m\2023\Q3\MMM_2023-10-24_Q3.txt,C:\Users\rajaa\OneDrive\Desktop\GardDat\3m\2023\Q3\MMM_2023-10-24_Q3.txt,3m,3M,MMM,MMM,2023-10-24,2023,Q3,MMM_2023-10-24_Q3.txt,1,564,9103,16.140070921985817,0.15277141548327988,2.4657414807522993,0.03163792156431945,0.013402175107107547,0.010436119960452598,0.002966055146654949,9103,0.023972602739726026,0.01643835616438356,0.007534246575342466,2920,0.008410156881772603,0.007601487950832929,0.0008086689309396733,6183,0.008382969335980588,0.0066181336863004635,0.0017648356496801235,4533,0.00851581508515815,0.010340632603406326,-0.0018248175182481751,1644,0.00010985389432055367,0.0008788311545644293,-0.0007689772602438756,0.000329561682961661,0.0005492694716027684,-0.00021970778864110734,0.0007689772602438756,0.0,0.0007689772602438756,0.0016478084148083048,0.0,0.00010985389432055367,0.0010985389432055367,0.0034054707239371635,0.0014281006261671976,0,1,-1,-0.005769410925662343,0.003589653167928299,0.0015379545204877514,-0.0017576623091288585,-0.0032782967009395807,-0.0034980044895806875,2023-10-24,0.0030764426066394947,,-0.1504322106041234,0.003568632880777367,0.008110283441701912,,0.5383431895092685,0.005133422734389116,0.0015285965757372932,,-0.4842765022076722,0.004048395472926813,-0.0018248175182481751,,-0.18825645342529868,-0.0013546262863127203,-0.0005482023402747841,,-1.0951760572234,-0.0003159583534468413,1.0671313279841813e-06,,-0.8399269807679344,7.1154083141544e-05,0.0005482023402747841,,0.18972151268499649,0.0007062850631503633,-0.0005599407848826102,,-1.5703178770556383,0.002023561142923715,-0.00022077491996909152,,-0.8924979890308841,8.132522366845142e-05,0.00010985389432055367,,-0.46320528342406436,0.0001809610447588976,0.00021543926332917064,,0.5488599850422556,0.0009803881675437757,-0.0011108109534773548,,-0.9727652740362226,0.0022981281019115465,0.00418725356011685,,-0.030909306838554515,0.001660831488569342,0.0008916367305002396,,0.16639539118749644,-0.0018527712386917248,-0.003443712035308322,,-1.2537383603776895,0.003337606330233455,0.0016351782553087673,,-0.7461013644131127,0.003145666580111072
3m\2023\Q4\MMM_2024-01-24_Q4,3m\2023\Q4\MMM_2024-01-24_Q4.txt,C:\Users\rajaa\OneDrive\Desktop\GardDat\3m\2023\Q4\MMM_2024-01-24_Q4.txt,3m,3M,MMM,MMM,2024-01-24,2023,Q4,MMM_2024-01-24_Q4.txt,1,677,11103,16.40029542097489,0.16276646139270487,2.669418051467064,0.04007925785823651,0.010357561019544267,0.008286048815635414,0.0020715122039088535,11103,0.016824849007765316,0.011216566005176877,0.0056082830025884385,4636,0.0057213545693520955,0.006185248183083346,-0.000463893613731251,6467,0.006323396567299007,0.005420054200542005,0.0009033423667570009,4428,0.004477611940298508,0.007960199004975124,-0.003482587064676617,2010,0.0,0.0,0.0,0.0006304602359722597,0.00018013149599207422,0.00045032873998018553,0.0007205259839682969,0.0,0.0007205259839682969,0.0006304602359722597,0.0,0.00036026299198414844,0.0005403944879762226,0.002611906691885076,0.0002701972439881113,0,0,0,-0.004704940635831437,0.004385929431433618,0.0025218409438890394,0.00018013149599207428,-0.0008594056923740417,0.001842566747507072,2024-01-24,-0.0008945429427460955,-0.008172033317153129,-0.3297205739487256,0.0015256245514890846,-0.0019259635727540275,-0.005405484206422825,0.09513009211364258,0.0037820516827834095,-0.0008614932829231226,-0.01122352330488479,-0.5716705812225442,0.0012425146467056152,-0.001657769546428442,-0.005040219463430511,-0.7121098773977229,-0.002614681152170348,0.0007689772602438756,-0.00031357792411414236,0.6465120013553497,-0.000394352834475377,0.0006700365286212928,-0.00017682710824809918,0.8795615285778373,2.694730607951919e-05,-4.845127627557872e-05,-0.0004292597377835584,0.03853944951430776,0.0005989701287044737,-0.001017348178836045,-0.0013555332834173086,-1.8670285155591142,0.0016846778220693881,0.0,-0.00010452597470471412,-0.7413996028554779,5.519372999227288e-05,0.00025040909766359476,-5.784090683470805e-05,0.9259808169582393,0.0001665008180502206,-0.0005581444552293141,-0.0007139172084803468,-1.3493767418942466,0.0008019088654236889,-0.0011579033821790862,-0.003388211870676883,-1.4240183695058477,0.0014510751342423256,0.000983886423401288,-0.005526659108373947,0.19281640052716728,0.0002791667114758556,0.0019377938051209328,0.0012253912430392156,1.6931695491855774,-0.0015464234279319211,0.002418891008565539,-0.011287425731435898,-0.6702460719165441,0.0005157498973744805,0.00534057123708776,-0.015588693596770628,-0.13061236796386078,-0.0007515068190815848
3m\2024\Q1\MMM_2024-04-30_Q1,3m\2024\Q1\MMM_2024-04-30_Q1.txt,C:\Users\rajaa\OneDrive\Desktop\GardDat\3m\2024\Q1\MMM_2024-04-30_Q1.txt,3m,3M,MMM,MMM,2024-04-30,2024,Q1,MMM_2024-04-30_Q1.txt,0,208,3897,18.735576923076923,0.24530386740331492,4.595909477263069,0.05183474467539133,0.025917372337695664,0.007441621760328458,0.018475750577367205,3897,0.025917372337695664,0.007441621760328458,0.018475750577367205,3897,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0007698229407236335,0.0,0.0007698229407236335,0.00025660764690787786,0.0,0.00025660764690787786,0.0005132152938157557,0.0,0.0005132152938157557,0.0,0.0,0.0,0.0,0.0033358994098024123,0.00025660764690787786,0,0,0,-0.018475750577367205,0.0,0.01950218116499872,0.00025660764690787786,-0.018475750577367205,0.0012830382345393916,2024-04-30,0.016404238373458353,0.017300432261990125,1.9299647541451233,0.005850732616986615,0.012867467574778767,0.015914036557805024,1.7988311218196276,0.0077605608222346655,-0.0009033423667570009,-0.0020656414964425065,-0.6760368446297231,0.0007261042725949887,0.003482587064676617,0.0051513200257566,0.6504000569036558,-0.001326851145731198,0.0007698229407236335,0.0013574820984121742,1.6320918750208524,-5.498230987233338e-05,-0.00019372109307230767,0.00015866445395978777,0.28774302259562345,6.661341956946613e-05,-0.00020731069015254117,-0.00017238705682087502,-0.5840087168607968,0.0005558733644992549,-0.0006304602359722597,-0.0022526934378060723,-1.7138998819986633,0.00112150446261787,0.0,0.0,-0.6477799922472782,5.5193729992272886e-05,-0.00036026299198414844,-0.0001958863858961802,-1.109384280242752,0.00011752922157617553,-0.0005403944879762226,-0.0006856023506366307,-1.818071902389328,0.0006305082777645313,-1.3589597080233449e-05,-0.0013104834402615638,-1.13084598025206,0.0011234542741769347,0.01698034022110968,0.01979601074384299,2.0038022765595542,0.005228169397436603,7.647615091580358e-05,0.0022154715058696796,1.3110006788276112,-0.000992555551464501,-0.017616344884993165,-0.02451103722581001,-1.9300267308579406,-0.005612009409078022,-0.0005595285129676804,-0.0024995549760973394,-0.18261549821551465,-0.0013763955631059196
3m\2024\Q2\MMM_2024-07-26_Q2,3m\2024\Q2\MMM_2024-07-26_Q2.txt,C:\Users\rajaa\OneDrive\Desktop\GardDat\3m\2024\Q2\MMM_2024-07-26_Q2.txt,3m,3M,MMM,MMM,2024-07-26,2024,Q2,MMM_2024-07-26_Q2.txt,1,735,11612,15.798639455782313,0.13612565445026178,2.150600135342095,0.02230451257320014,0.011109197382018602,0.004564243885635549,0.006544953496383052,11612,0.018146824305746493,0.008523508386032445,0.00962331591971405,3637,0.007899686520376176,0.002758620689655172,0.0051410658307210035,7975,0.007782101167315175,0.002476123098691192,0.005305978068623983,5654,0.008203799654576857,0.0034542314335060447,0.004749568221070812,2316,0.0,0.0,0.0,0.0005167068549776093,0.0001722356183258698,0.0003444712366517396,0.0012056493282810886,8.61178091629349e-05,0.0011195315191181536,0.0006889424733034792,0.0,8.61178091629349e-05,0.0006889424733034792,0.0018084739924216328,0.0006028246641405443,0,0,0,-0.004317337851090067,0.0005564098475531708,0.007061660351360662,-0.0002583534274888047,-0.004449870476840376,0.002353436447031481,2024-07-26,-0.011930797080984153,0.006655340956367598,0.10443307518057848,0.007514567856078515,-0.008852434657653155,0.010199352786073496,0.3269785137055575,0.01031039901875304,0.005305978068623983,0.005069738994681152,0.5269344166311919,0.0019935390212652768,0.004749568221070812,0.004749568221070812,1.759820454229388,-0.00013945909046349497,-0.0007698229407236335,0.00022077491996909152,0.14573570066877425,2.114201199394968e-07,8.786358974386175e-05,0.0005652461566208311,0.5111277029076862,0.0002079249587246739,0.0006063162253023979,0.0008987565991490621,1.2587161769713204,0.0007805625142865205,0.0006889424733034792,-0.0015188067263874358,-0.7903198323959525,0.000741802781021011,0.0,-0.00022077491996909152,-0.5825220312458618,0.0,8.61178091629349e-05,8.61178091629349e-05,-0.525063527131609,0.00013905867386690925,0.0006889424733034792,-0.00019415720657288687,-0.12368572880102688,0.0005819689761213096,0.0003462170172326664,-0.0019360869155040082,-0.7441577776589172,0.0006394325453009328,-0.012440520813638058,0.00971095939098976,0.28577442616266346,0.007655909245184044,-0.0005149610743966826,0.0023909456121402935,0.737403148093277,-0.00039481914842942774,0.01402588010052683,-0.0046152858112091175,-0.3493426150452476,-0.0067658308618803,0.0010703982124920892,0.007486619191920936,-0.033507675162639285,0.0004952592348743143
3m\2024\Q3\MMM_2024-10-22_Q3,3m\2024\Q3\MMM_2024-10-22_Q3.txt,C:\Users\rajaa\OneDrive\Desktop\GardDat\3m\2024\Q3\MMM_2024-10-22_Q3.txt,3m,3M,MMM,MMM,2024-10-22,2024,Q3,MMM_2024-10-22_Q3.txt,1,768,12173,15.850260416666666,0.12294321154332968,1.9486819194231149,0.02185163887291547,0.011747309619650046,0.002628768586215395,0.00911854103343465,12173,0.027317510076130765,0.005373936408419167,0.0219435736677116,2233,0.008249496981891348,0.002012072434607646,0.006237424547283702,9940,0.007647440051847051,0.0018146467919637071,0.005832793259883344,7715,0.010337078651685393,0.002696629213483146,0.007640449438202248,2225,0.0,0.0,0.0,0.00032859607327692436,0.00024644705495769324,8.214901831923109e-05,0.0010679372381500042,0.0,0.0010679372381500042,0.0011500862564692352,8.214901831923109e-05,0.0,0.00024644705495769324,0.0013143842931076974,0.0008214901831923108,1,1,0,-0.016110780407828255,-0.0018076561783189034,0.009364988088392343,-0.0011500862564692352,-0.01816488364110485,-0.00994998180918174,2024-10-22,0.002573587537051598,0.006152485886779701,0.48498803483477554,0.00905268932777344,0.012320257747997549,0.014409327092369133,1.742669811653692,0.013912730791845324,0.0005268151912593616,0.004067957610203221,0.6001630279897077,0.0030105284238160822,0.0028908812171314358,0.009465266956450422,1.831128843741333,0.0022268576486491106,0.0,0.0007689772602438756,0.13614266503788514,0.0001924557351809084,-0.0002623222183325085,0.0003018568069603384,-0.33563311532106355,0.0002833891604647585,-5.159428096814943e-05,0.0002989599779061286,0.949654767860277,0.0008553025087630526,0.000461143783165756,-0.0004977221583390696,-0.21873351008631695,0.0006173722414362435,8.214901831923109e-05,8.214901831923109e-05,0.41320073276990155,2.0537254579807772e-05,-8.61178091629349e-05,-0.00010985389432055367,-0.9460025357916915,0.00011159520028677084,-0.00044249541834578596,-0.0008520918882478435,-1.098361230518118,0.00036894600405934876,0.00021866551905176657,-0.0006066104429748867,-0.5116496744244495,0.00048777993455721106,0.0023033277370316813,0.007827033567904592,0.5682785232475563,0.009612667637160191,-0.0008917328289804305,0.0006075760526596233,-0.10392944263632786,-0.00024292513526452192,-0.013715013164264473,-0.014886586940165269,-1.5113256955352687,-0.010487477596921618,-0.01230341825621322,-0.006451977319601053,-1.4488787560782295,-0.001117735095025949
3m\2024\Q4\MMM_2025-01-21_Q4,3m\2024\Q4\MMM_2025-01-21_Q4.txt,C:\Users\rajaa\OneDrive\Desktop\GardDat\3m\2024\Q4\MMM_2025-01-21_Q4.txt,3m,3M,MMM,MMM,2025-01-21,2024,Q4,MMM_2025-01-21_Q4.txt,0,143,2706,18.923076923076923,0.1907765076862436,3.6100785300627636,0.050628233555062824,0.03288987435328899,0.006282335550628234,0.026607538802660754,2706,0.03288987435328899,0.006282335550628234,0.026607538802660754,2706,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0011086474501108647,0.0,0.0011086474501108647,0.0011086474501108647,0.0,0.0011086474501108647,0.0007390983000739098,0.0,0.0007390983000739098,0.0003695491500369549,0.0,0.0,0.0,0.004434589800443459,0.0003695491500369549,0,0,0,-0.026607538802660754,0.0,0.028085735402808575,0.0007390983000739098,-0.026607538802660754,0.002217294900221732,2025-01-21,0.017488997769226106,0.0245360265987519,2.0547778957005014,0.015186695977461416,0.004663965134949155,0.020999255800072315,1.6592531670012447,0.0191625447418634,-0.005832793259883344,-0.0009033423667570009,-0.92400888244182,0.002784692832126832,-0.007640449438202248,0.003482587064676617,-0.06170218757938582,0.003097504414818265,0.0011086474501108647,0.0011086474501108647,1.8117026335493833,0.0004696175977086246,0.0010264984317916337,0.0006583187101306793,2.1791085966455648,0.0004479688379974283,-0.00032883893807609437,1.8572316105612942e-05,0.03593083924809325,0.0008599455877894558,-0.0007805371064322803,-0.00026091108593530483,-0.9483164355936587,0.0005521444699524173,-8.214901831923109e-05,0.0,-0.5104641500248972,2.0537254579807772e-05,0.0,-0.00036026299198414844,-0.7776278884426697,2.1529452290733725e-05,-0.00024644705495769324,-0.0005403944879762226,-1.3727807343067306,0.0002338473820652931,-0.00045194103315535593,9.935190604884361e-05,-0.8125414263127769,0.000512617911069422,0.018720747314416232,0.025563894458919535,2.004121322851276,0.016003641251890077,0.001889184556543145,0.0005589668040818356,1.3626923367595938,-0.00010318343424406304,-0.008442655161555904,-0.025748133110286713,-1.7269098943065793,-0.016924510874493297,0.012167276709403473,0.0003747281527146601,0.6919696664807093,-0.001024053056847284
3m\2025\Q2\MMM_2025-07-18_Q2,3m\2025\Q2\MMM_2025-07-18_Q2.txt,C:\Users\rajaa\OneDrive\Desktop\GardDat\3m\2025\Q2\MMM_2025-07-18_Q2.txt,3m,3M,MMM,MMM,2025-07-18,2025,Q2,MMM_2025-07-18_Q2.txt,0,202,3671,18.173267326732674,0.18547008547008548,3.370597444359821,0.034323072732225554,0.025333696540452193,0.005175701443748297,0.020157995096703896,3671,0.025333696540452193,0.005175701443748297,0.020157995096703896,3671,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.001089621356578589,0.00027240533914464724,0.0008172160174339417,0.0005448106782892945,0.0,0.0005448106782892945,0.001362026695723236,0.0,0.001362026695723236,0.0,0.0,0.0008172160174339417,0.001089621356578589,0.007082538817760828,0.00490329610460365,0,0,0,-0.020157995096703896,0.0,0.017433941705257423,0.001362026695723236,-0.021247616453282485,-0.0024516480523018268,2025-07-18,-0.0064495437059568575,0.0016822445193366911,1.027372297435048,0.015607257107295588,-0.0064495437059568575,0.0016822445193366911,0.7350111138588005,0.019583105871697575,0.0,0.0,-0.7706275384981315,0.002784692832126832,0.0,0.0,-0.26377349724650107,0.003097504414818265,-0.000291431432676923,4.73930767103082e-05,1.0271842134020506,0.00048146586688620164,-0.0005638367718215703,0.0002882030313814166,0.617103992922648,0.0005200195958427825,0.0006229283956493263,0.0008488114019074804,1.618714318504857,0.001072148438266326,-0.0003695491500369549,0.0,-1.1389565269551527,0.0005521444699524173,0.0,0.0,-0.5104641500248972,2.0537254579807772e-05,0.0008172160174339417,0.0008172160174339417,2.3947326519401857,0.00022583345664921916,0.001089621356578589,0.001089621356578589,1.2385593770943302,0.0005062527212099403,0.004533746954566695,0.004646688457695772,2.32425512881739,0.001674290025493365,-0.010651793697551152,-0.0020682394597412966,0.7221559655809086,0.015486581386954752,0.0006229283956493263,0.0011054190488153583,1.4086958214207008,0.00017317132795977654,0.005359922349378269,-0.0027718658759152796,-0.9737908494404016,-0.017617477343472115,-0.004668942952523559,-0.0037346862868412184,-0.1896903976866581,-0.001957724628557589
3m\2024\Q3\MMM_2025-12-11_Q3,3m\2024\Q3\MMM_2025-12-11_Q3.txt,C:\Users\rajaa\OneDrive\Desktop\GardDat\3m\2024\Q3\MMM_2025-12-11_Q3.txt,3m,3M,MMM,MMM,2025-12-11,2024,Q3,MMM_2025-12-11_Q3.txt,0,664,11487,17.299698795180724,0.1292645602664506,2.2362379575010816,0.0256812048402542,0.013145294680943675,0.002698702881518238,0.010446591799425437,11487,0.013145294680943675,0.002698702881518238,0.010446591799425437,11487,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8.705493166187865e-05,0.0,8.705493166187865e-05,0.0005223295899712719,0.00026116479498563595,0.00026116479498563595,0.001218769043266301,0.0,0.001218769043266301,0.0013058239749281796,8.705493166187865e-05,0.0,0.0003482197266475146,0.0013928789065900584,0.0010446591799425438,1,1,0,-0.010446591799425437,0.0,0.010707756594411075,-0.0011317141116044223,-0.010794811526072952,-0.0012187690432663,2025-12-11,-0.00971140329727846,0.0039016383030423853,-0.19454073577663125,0.016582666683056184,-0.00971140329727846,0.0008232758797113871,-0.6389469679000805,0.01978892484162542,0.0,-0.005305978068623983,-0.7507629946185687,0.001458198314970836,0.0,-0.004749568221070812,-0.26377349724650107,0.001910112359550562,-0.0007301610857720631,8.705493166187865e-05,-0.28987187646174767,0.0005032295998016712,-0.00028364588330365853,-8.330644166610365e-05,-0.25669788623456036,0.0004991929854262565,-0.00014325765245693498,9.923752414814748e-05,1.018778186692326,0.0010969578193033628,0.0013058239749281796,0.0006168815016247004,1.0288922524169584,0.0007063648453585925,8.705493166187865e-05,8.705493166187865e-05,1.7980023872396498,4.2300987495277435e-05,-0.0008172160174339417,-8.61178091629349e-05,-0.6368843104930708,0.00020430400435848543,-0.0007414016299310744,-0.0003407227466559646,-0.37590250316884066,0.0004210720345459492,-0.0038586369246611063,0.0004418345158019995,-0.11576817310153602,0.0017847486544438646,-0.006726185110846349,0.003646096243050413,-0.15536117205074873,0.016398105447717352,-0.002493740807327658,-0.0008733606841156177,-0.9190968933339028,-4.516884306912791e-05,0.010452804927209533,-0.006344941049232576,0.24683553080200682,-0.019203712605780257,0.0012328790090355268,-0.003572205490297781,-0.01045330418218175,-0.002850776001132034
3m\2025\Q4\MMM_2026-01-20_Q4,3m\2025\Q4\MMM_2026-01-20_Q4.txt,C:\Users\rajaa\OneDrive\Desktop\GardDat\3m\2025\Q4\MMM_2026-01-20_Q4.txt,3m,3M,MMM,MMM,2026-01-20,2025,Q4,MMM_2026-01-20_Q4.txt,0,664,10384,15.63855421686747,0.1414141414141414,2.211512717536814,0.028794298921417567,0.019645608628659477,0.004333590138674884,0.015312018489984591,10384,0.019645608628659477,0.004333590138674884,0.015312018489984591,10384,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0004815100154083205,0.0,0.0004815100154083205,0.0006741140215716487,0.0005778120184899846,9.63020030816641e-05,0.0006741140215716487,0.0,0.0006741140215716487,0.0004815100154083205,0.0,0.0002889060092449923,0.0,0.0024075500770416023,0.0011556240369799693,0,0,0,-0.015312018489984591,0.0,0.015312018489984591,-9.630200308166409e-05,-0.015312018489984591,-9.630200308166463e-05,2026-01-20,0.004865426690559154,0.006193477456549941,0.22894391279698,0.01813103604719367,0.004865426690559154,-0.0066315551777270075,-0.10713433272267789,0.01813103604719367,0.0,-0.005832793259883344,-0.6356339177730498,0.0,0.0,-0.007640449438202248,-0.34537278187574355,0.0,0.00039445508374644185,0.0004815100154083205,0.1758307834914138,0.0006236071036537514,-0.00016486279190397186,1.4152984762433012e-05,-0.9618741162282357,0.0005027312316168649,-0.0005446550216946524,-0.00039382321657835547,-0.89067337955876,0.000998502015158774,-0.0008243139595198591,-0.0006685762410609147,-0.2168961619700532,0.0005392207850933638,-8.705493166187865e-05,-8.214901831923109e-05,-0.5770269719777837,2.1763732915469663e-05,0.0002889060092449923,0.0002889060092449923,0.35006315419946826,0.0002765305066697335,-0.0003482197266475146,-0.00024644705495769324,-0.9936375765385547,0.0003594602708065259,0.00011096485703742547,0.00033413385378765843,-0.015517486075034875,0.0018682821178907794,0.0046042618955735165,0.005947030401592248,0.20753608738277546,0.017884863048115415,0.0010354121085227584,0.0010537842533875712,-0.1043834073168502,0.00021827722027776487,-0.004517206963911639,0.0028528651511202582,-0.10180895554524717,-0.018490496318000194,0.0011224670401846354,0.009853679806100076,0.1712540537143466,-0.0003873560496070146
1-800-flowers-flws\2025\Q4\UNKNOWN_2025-12-11_Q4,1-800-flowers-flws\2025\Q4\UNKNOWN_2025-12-11_Q4.txt,C:\Users\rajaa\OneDrive\Desktop\GardDat\1-800-flowers-flws\2025\Q4\UNKNOWN_2025-12-11_Q4.txt,1-800-flowers-flws,1 800 Flowers Flws,UNKNOWN,UNKNOWN,2025-12-11,2025,Q4,UNKNOWN_2025-12-11_Q4.txt,0,463,8074,17.43844492440605,0.13388640714741545,2.3347707371668087,0.022293782511766162,0.007678969531830567,0.003096358682189745,0.004582610849640822,8074,0.007678969531830567,0.003096358682189745,0.004582610849640822,8074,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024770869457517957,0.0,0.00024770869457517957,0.00024770869457517957,0.00012385434728758978,0.0004954173891503591,0.00024770869457517957,0.0007431260837255387,0.0004954173891503591,0,0,0,-0.004582610849640822,0.0,0.0043349021550656425,0.00012385434728758976,-0.004830319544216002,-0.00037156304186276943,2025-12-11,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,
